,x,y,z,x+dif,y+dif,z+dif,xdif,ydif,zdif
424,1107.01763058,2269.72250068,0,1195.43238088,2341.84148114,-29.0903042714,88.4147502992017,72.1189804657666,-29.0903042714485
425,1076.31866676,2308.17282954,0,1148.14140374,2366.61565579,26.616393833,71.8227369771653,58.4428262454571,26.6163938330216
426,1044.83535846,2346.73863777,0,1095.20552567,2295.26304979,61.2747227983,50.3701672131273,-51.4755879829535,61.2747227982917
427,1012.55032559,2385.41908006,0,1085.33842597,2481.33984183,84.9274540931,72.7881003773513,95.9207617702745,84.927454093132
428,979.445663301,2424.21308487,0,928.050818418,2398.84187932,-84.4757025371,-51.3948448838752,-25.3712055549616,-84.4757025371485
429,945.502928681,2463.11934014,0,884.755354016,2541.67506185,7.05948515112,-60.7475746645317,78.5557217047526,7.0594851511247
430,910.703127313,2502.13627812,0,847.56015834,2551.88274228,94.5733754215,-63.142968973369,49.7464641576226,94.5733754214791
431,875.026699631,2541.26205933,0,775.357994334,2623.83029443,-86.6197040744,-99.6687052971459,82.5682351081915,-86.6197040743766
432,838.453507121,2580.49455555,0,849.939784032,2540.6460039,-65.0644853733,11.4862769114157,-39.8485516485979,-65.0644853733482
433,800.962818399,2619.83133187,0,805.501549071,2709.40497025,5.85021182833,4.5387306722871,89.5736383864108,5.85021182833374
434,762.533295194,2659.26962757,0,821.062444116,2750.27511316,-12.7496337914,58.5291489216656,91.0054855860788,-12.7496337913953
435,723.142978263,2698.80633601,0,727.102265365,2677.07525,6.49021276188,3.95928710234723,-21.7310860099361,6.49021276188499
436,682.769273282,2738.43798328,0,665.226067033,2798.18938993,-45.3390216325,-17.5432062491653,59.7514066427266,-45.3390216324524
437,641.388936758,2778.1607056,0,661.766550761,2855.96119809,14.8777760984,20.377614002704,77.8004924871697,14.8777760984174
438,598.978062009,2817.97022545,0,593.744408866,2768.23639014,-15.6520429232,-5.23365314312609,-49.7338353009353,-15.6520429232066
439,555.512065266,2857.86182629,0,522.282457329,2823.89374338,-51.3337030683,-33.2296079373415,-33.968082909412,-51.3337030682824
440,510.965671967,2897.83032588,0,605.758097891,2805.48953818,36.5845367962,94.7924259239464,-92.3407876933326,36.5845367962282
441,465.312903298,2937.87004799,0,383.520781707,2921.91035417,59.4131222836,-81.7921215908256,-15.95969382014,59.4131222836496
442,418.527063077,2977.97479261,0,347.439921996,2884.75426981,52.7665012465,-71.087141080188,-93.2205228053043,52.7665012465456
443,370.580725051,3018.13780434,0,285.162622463,3052.31126669,-19.9224330916,-85.4181025873549,34.1734623511977,-19.922433091582
444,321.445720713,3058.35173912,0,252.916857712,3124.90053322,74.9272519406,-68.5288630019145,66.5487941033713,74.9272519405512
445,271.093127742,3098.60862901,0,363.380816246,3079.81003573,96.7630402303,92.2876885038529,-18.7985932780872,96.7630402303215
446,219.493259176,3138.89984507,0,177.637286761,3070.87228613,51.8105129131,-41.8559724150453,-68.0275589402771,51.81051291306
447,166.615653468,3179.21605814,0,236.741783737,3118.10910605,96.1957918034,70.1261302692126,-61.1069520859779,96.1957918033821
448,112.429065551,3219.54719748,0,48.4708593377,3230.47838043,-89.5987761119,-63.9582062131354,10.9311829549239,-89.5987761119192
449,56.9014590749,3259.88240714,0,20.2415905121,3272.87896769,45.8676027331,-36.6598685628631,12.9965605559873,45.867602733138
450,2.02079580651E-13,3300.21,0,-28.9293511909,3382.01490633,-46.2427656857,-28.9293511908814,81.8049063337311,-46.2427656856637
451,-58.3089482733,3340.51740931,0,-64.4060664301,3400.02696915,-25.0503900034,-6.09711815682053,59.5095598440559,-25.0503900034342
452,-118.059828018,3380.79113765,0,-167.371659634,3362.81924769,-96.4390080163,-49.3118316167741,-17.9718899581803,-96.4390080162561
453,-179.287888307,3421.01670323,0,-218.608506343,3464.94062327,57.0752816328,-39.3206180361666,43.9239200333815,57.0752816327783
454,-242.029183904,3461.17858339,0,-281.363923805,3409.17446049,-45.4878342286,-39.3347399017209,-52.0041228963357,-45.4878342286347
455,-306.320571631,3501.26015515,0,-405.126663572,3539.63971324,-26.9802486164,-98.8060919416571,38.3795580860568,-26.9802486163549
456,-372.199703916,3541.24363281,0,-430.882918642,3585.48240328,-59.1219121622,-58.6832147263721,44.2387704667676,-59.1219121621534
457,-439.705019185,3581.11000236,0,-357.176638661,3637.00712966,57.8104835935,82.5283805241171,55.8971272996969,57.8104835935338
458,-508.87572874,3620.83895273,0,-518.221072206,3667.52955416,-2.19940032173,-9.34534346655131,46.6906014292006,-2.19940032173412
459,-579.751799722,3660.40880363,0,-533.929121538,3720.47417012,36.4319035195,45.8226781841886,60.065366483494,36.4319035195064
460,-652.373933745,3699.79643004,0,-625.811480273,3699.22374249,-89.9575203919,26.5624534719918,-0.572687545641131,-89.957520391919
461,-726.783540713,3738.97718312,0,-642.653604319,3790.92338886,-8.06763389013,84.1299363939999,51.9462057460192,-8.06763389013277
462,-803.022707349,3777.92480759,0,-798.834750519,3713.34947639,2.43768761637,4.187956829269,-64.5753312001971,2.4376876163721
463,-881.13415985,3816.6113554,0,-781.802735867,3822.448631,-31.6426325951,99.3314239832581,5.83727560798361,-31.6426325950913
464,-961.161220121,3855.00709572,0,-1013.7381776,3788.81047523,-45.6658944426,-52.5769574833447,-66.1966204827519,-45.6658944425946
465,-1043.14775492,3893.08042115,0,-945.014961818,3912.6642702,-48.7825860796,98.1327930995799,19.5838490427166,-48.7825860795593
466,-1127.13811723,3930.79775024,0,-1098.70206693,4004.3322936,-44.7906151948,28.4360502982117,73.5345433574553,-44.7906151947624
467,-1213.17707918,3968.12342613,0,-1129.8518272,3872.53088417,-31.202176535,83.3252519805037,-95.5925419578028,-31.2021765349787
468,-1301.30975561,4005.01961159,0,-1274.68721606,4101.26863888,67.3622474821,26.6225395438993,96.2490272899037,67.3622474821154
469,-1391.58151753,4041.44618038,0,-1296.16202356,3999.35735915,94.836901465,95.4194939678939,-42.0888212298971,94.8369014650315
470,-1484.03789459,4077.360605,0,-1412.37137903,4083.90075363,-30.4414286019,71.6665155596458,6.54014862777589,-30.4414286019133
471,-1578.72446548,4112.7178412,0,-1565.11396069,4205.62797868,15.3650301731,13.6105047889797,92.9101374883723,15.36503017309
472,-1675.68673535,4147.47020911,0,-1612.83119702,4247.43587213,39.7699696981,62.8555383339286,99.9656630231938,39.7699696980923
473,-1774.9699991,4181.56727164,0,-1831.17900051,4130.35118543,67.978065849,-56.2090014089766,-51.2160862193832,67.9780658489597
474,-1876.61918946,4214.95571015,0,-1786.91705543,4306.03770701,-19.8960362465,89.7021340318859,91.0819968614148,-19.8960362464784
475,-1980.67870861,4247.57919792,0,-2064.56779576,4165.96031027,76.4339162113,-83.8890871517866,-81.61888764374,76.4339162112942
476,-2087.19224204,4279.37827198,0,-2091.16051907,4212.7824293,-78.0394356339,-3.96827702682295,-66.5958426824897,-78.0394356339305
477,-2196.2025535,4310.29020372,0,-2287.46344769,4270.37802031,19.6084827348,-91.2608941858402,-39.9121834055332,19.608482734805
478,-2307.75125942,4340.24886902,0,-2344.30317341,4435.54267114,73.2809905364,-36.5519139893849,95.2938021129085,73.2809905364095
479,-2421.87858165,4369.18461877,0,-2506.52933664,4443.61740816,-41.9977383254,-84.6507549920579,74.4327893901389,-41.9977383253686
480,-2538.62307692,4397.0241505,0,-2605.29254591,4454.12329219,83.5912127455,-66.6694689883477,57.0991416914726,83.5912127455013
481,-2658.02134159,4423.69038245,0,-2706.28878125,4473.47949286,46.9416426176,-48.2674396670749,49.7891104018433,46.9416426175619
482,-2780.10769019,4449.10233106,0,-2813.69488355,4544.14317651,-21.7132100123,-33.5871933688778,95.0408454484584,-21.7132100123477
483,-2904.91380635,4473.1749933,0,-2911.96345049,4470.61760815,-12.361717541,-7.04964413499694,-2.55738515422988,-12.361717540955
484,-3032.4683646,4495.81923561,0,-2997.29242351,4497.52060536,31.6230569378,35.1759410909999,1.70136975089574,31.6230569377859
485,-3162.79662159,4516.94169086,0,-3128.34183548,4529.87859881,68.9379162136,34.4547861142785,12.9369079589815,68.9379162135509
486,-3295.9199755,4536.4446656,0,-3264.58050946,4569.96990278,46.2419152309,31.3394660494721,33.5252371742726,46.2419152308966
487,-3431.85549238,4554.22605971,0,-3506.6979839,4510.78504328,37.7481392022,-74.8424915277275,-43.441016424197,37.7481392022289
488,-3570.6153982,4570.1793007,0,-3625.27500891,4640.78936195,87.0538599727,-54.6596107089457,70.6100612463516,87.0538599726737
489,-3712.20653595,4584.19329572,0,-3705.43026972,4679.7669114,-16.9649650242,6.77626623199326,95.5736156890792,-16.9649650241814
490,-3856.62978687,4596.1524038,0,-3947.68998954,4695.94701763,80.4653039818,-91.0602026762916,99.794613831848,80.4653039818138
491,-4003.87945551,4605.93643194,0,-4052.69264615,4518.72319996,-3.97512183893,-48.8131906472136,-87.2132319724794,-3.97512183892657
492,-4153.94261865,4613.42065815,0,-4142.7510518,4538.58227047,33.3517977733,11.1915668489349,-74.8383876855693,33.3517977733194
493,-4306.79843828,4618.4758856,0,-4240.939064,4594.97085906,79.8839443718,65.8593742810774,-23.5050265398441,79.8839443718084
494,-4462.41743961,4620.9685315,0,-4405.03804483,4556.02766846,82.8456102188,57.3793947720358,-64.940863035757,82.845610218825
495,-4620.76075542,4620.76075542,0,-4562.0457401,4639.8113317,63.038488818,58.715015314247,19.0505762846458,63.0384888179775
496,-4781.77933892,4617.7106312,0,-4869.90014445,4593.53353986,-63.4370351715,-88.1208055233563,-24.1770913460759,-63.4370351714859
497,-4945.41314779,4611.6723675,0,-4929.96384754,4685.25002632,-40.9026408469,15.4493002511203,73.5776588170945,-40.9026408469321
498,-5111.59030307,4602.49658168,0,-5063.93755418,4602.74912686,20.4573511075,47.6527488848396,0.252545182036144,20.4573511075429
499,-5280.22622749,4590.03063222,0,-5270.86424022,4503.39923449,19.111568071,9.36198726808473,-86.6313977352398,19.1115680709744
500,-5451.22276879,4574.11901476,0,-5537.06785193,4597.7206918,42.9204868489,-85.8450831431731,23.6016770420419,42.9204868489379
501,-5624.46731478,4554.60382674,0,-5618.29348398,4522.95710878,38.4535043385,6.17383079937311,-31.6467179596223,38.4535043384778
502,-5799.83190798,4531.32530586,0,-5860.56134392,4555.14402861,-35.3865232804,-60.7294359414073,23.8187227526561,-35.3865232804349
503,-5977.17236923,4504.122447,0,-5943.37000868,4572.54735765,-33.0837814687,33.8023605491873,68.4249106472703,-33.0837814686857
504,-6156.32744077,4472.83370205,0,-6147.625558,4375.81727688,39.1020128096,8.70188277275159,-97.0164251647211,39.1020128095868
505,-6337.11796086,4437.29776672,0,-6354.87067708,4436.64557882,-50.8558493232,-17.7527162186313,-0.652187896303815,-50.8558493232373
506,-6519.34608355,4397.3544576,0,-6468.01662604,4299.24136088,-5.76943276216,51.3294575083372,-98.1130967191663,-5.76943276216038
507,-6702.79455845,4352.8456819,0,-6767.75654672,4325.34742771,89.5168385897,-64.9619882711077,-27.4982541884057,89.516838589713
508,-6887.22608708,4303.61650149,0,-6963.2214931,4225.33020386,-92.0636106222,-75.9954060252817,-78.2862976300036,-92.063610622153
509,-7072.38277349,4249.51629128,0,-6986.06436708,4304.32206087,-37.6146627975,86.3184064066247,54.8057695931615,-37.6146627975478
510,-7257.98568826,4190.39999089,0,-7237.03034385,4237.83383037,10.8071357346,20.9553444089443,47.4338394777431,10.8071357345642
511,-7443.73456599,4126.12944654,0,-7386.54856048,4032.05780128,44.718818803,57.1860055069976,-94.0716452621836,44.718818802966
512,-7629.30765721,4056.57483838,0,-7675.16135135,3993.14028013,3.73818516552,-45.8536941479603,-63.4345582496808,3.73818516551955
513,-7814.36175618,3981.61618633,0,-7749.77582225,4027.56370923,80.4307676387,64.5859339299571,45.9475229059782,80.4307676386574
514,-7998.53242619,3901.14492495,0,-8009.70478305,3843.67777479,-63.9757906098,-11.1723568627064,-57.4671501636999,-63.9757906097648
515,-8181.43444363,3815.06553576,0,-8199.57008012,3717.01193724,75.3927142951,-18.1356364882657,-98.053598516038,75.3927142951495
516,-8362.66248124,3723.2972222,0,-8460.64961983,3804.51344005,-78.1728880508,-97.9871385841027,81.2162178503621,-78.1728880507545
517,-8541.7920496,3625.77561035,0,-8557.28397902,3692.09304862,-21.9857236549,-15.491929424526,66.3174382691494,-21.9857236549332
518,-8718.38071363,3522.45445512,0,-8702.11998136,3582.88919662,-70.1211082174,16.26073227659,60.4347415000138,-70.1211082174422
519,-8891.96959835,3413.30732943,0,-8924.40692048,3405.05561555,78.520725496,-32.4373221334677,-8.25171388263874,78.5207254960103
520,-9062.08519417,3298.32927106,0,-9104.62961326,3215.66156826,29.5602371804,-42.5444190864237,-82.6677027990101,29.5602371804416
521,-9228.24146816,3177.53835959,0,-9270.16951108,3232.58078958,-27.8723431521,-41.9280429171022,55.0424299838675,-27.8723431521325
522,-9389.94228228,3050.977194,0,-9421.22695099,2979.94759522,-55.9076563215,-31.2846687036753,-71.0295987826373,-55.9076563214783
523,-9546.68411401,2918.71423985,0,-9620.12548168,2988.42418704,96.1731440124,-73.4413676699779,69.7099471904465,96.1731440123883
524,-9697.95906844,2780.84501415,0,-9770.48377656,2706.32023076,-33.8008461872,-72.5247081166936,-74.5247833921821,-33.8008461871597
525,-9843.25816395,2637.49307592,0,-9766.07207408,2720.22560889,67.2750515461,77.1860898674271,82.732532972953,67.2750515460879
526,-9982.07486633,2488.81079065,0,-10029.5848527,2502.30929104,73.6462981048,-47.5099864137915,13.4985003854866,73.6462981047516
527,-10113.908839,2334.97983886,0,-10172.475697,2241.53884745,31.9008098663,-58.5668580419562,-93.4409914131073,31.9008098663136
528,-10238.2698691,2176.21144083,0,-10293.155161,2208.14746526,45.3845686877,-54.8852918793958,31.9360244294778,45.3845686877488
529,-10354.6819236,2012.74627333,0,-10324.7584824,2047.22532197,-67.2710595602,29.9234411686043,34.4790486403197,-67.2710595601871
530,-10462.6872802,1844.85405821,0,-10514.3341453,1921.14309905,85.0664543444,-51.6468651902779,76.2890408460317,85.0664543443551
531,-10561.8506759,1672.83280809,0,-10575.1385313,1716.90041052,2.21320798199,-13.2878554075533,44.0676024274173,2.21320798199412
532,-10651.7634088,1497.00772053,0,-10630.3568826,1565.25104364,13.8921401716,21.4065262088323,68.2433231099929,13.8921401716173
533,-10732.0473259,1317.7297185,0,-10767.1609094,1305.75319155,-82.3062304978,-35.1135835394693,-11.9765269497103,-82.3062304978082
534,-10802.3586291,1135.37364278,0,-10764.8261108,1201.79243927,-99.0564158153,37.5325182958245,66.4187964960916,-99.0564158152801
535,-10862.3914313,950.336109023,0,-10813.0816833,929.315518473,-29.7718871074,49.309748076313,-21.0205905501466,-29.7718871073929
536,-10911.8809958,763.033050342,0,-10851.3540666,741.144689147,63.6058764306,60.5269291624846,-21.8883611954324,63.6058764306357
537,-10950.6065962,573.89697351,0,-10932.0169674,521.26112641,-97.404447499,18.5896288164418,-52.6358470998053,-97.404447499008
538,-10978.3939419,383.373964234,0,-11058.5517628,354.697823674,-8.05331112368,-80.1578209067055,-28.6761405597397,-8.05331112368408
539,-10995.1171177,191.920483183,0,-11093.8456862,180.665586883,43.0572857063,-98.7285684641218,-11.2548963006006,43.0572857062545
540,-11000.7,1.34719720434E-12,0,-11023.1471695,29.8598494678,-52.9542965103,-22.4471695354709,29.8598494677865,-52.9542965102608
541,-10995.1171177,-191.920483183,0,-10896.9617581,-283.145305643,47.9336231544,98.1553596246225,-91.2248224599975,47.9336231543681
542,-10978.3939419,-383.373964234,0,-10987.3232143,-287.292009518,39.4590141513,-8.92927244691408,96.0819547158941,39.4590141512952
543,-10950.6065962,-573.89697351,0,-11031.518353,-577.537370422,21.0649096376,-80.9117567487028,-3.64039691257203,21.0649096375889
544,-10911.8809958,-763.033050342,0,-10855.3550343,-794.997641021,-57.6325335896,56.5259614911625,-31.9645906792288,-57.6325335896078
545,-10862.3914313,-950.336109023,0,-10870.4808625,-922.236993663,3.23462686646,-8.08943116994976,28.0991153600727,3.23462686645668
546,-10802.3586291,-1135.37364278,0,-10737.9775814,-1122.18924827,90.5023541214,64.3810476857609,13.1843945084452,90.5023541214375
547,-10732.0473259,-1317.7297185,0,-10799.5356098,-1406.47176927,-55.9003568493,-67.4882838889616,-88.7420507689894,-55.9003568493254
548,-10651.7634088,-1497.00772053,0,-10572.7683105,-1569.02645065,-35.8759245813,78.9950982946827,-72.018730119168,-35.8759245813034
549,-10561.8506759,-1672.83280809,0,-10488.2313548,-1623.11622655,50.113010379,73.6193211218845,49.7165815405192,50.1130103789587
550,-10462.6872802,-1844.85405821,0,-10460.2529647,-1881.20036354,87.4866505005,2.43431548396251,-36.3463053312132,87.4866505004817
551,-10354.6819236,-2012.74627333,0,-10258.4393016,-2022.51701377,-72.580375114,96.2426219920525,-9.77074044063451,-72.5803751139576
552,-10238.2698691,-2176.21144083,0,-10148.9287645,-2210.67905526,-69.4190136504,89.341104577683,-34.467614434408,-69.4190136504099
553,-10113.908839,-2334.97983886,0,-10176.7051722,-2363.5283886,63.4847595567,-62.7963332639062,-28.5485497408183,63.4847595566857
554,-9982.07486633,-2488.81079065,0,-9927.47193554,-2444.75446929,51.2897185709,54.6029307916159,44.0563213660219,51.2897185708515
555,-9843.25816395,-2637.49307592,0,-9895.11651039,-2721.25508593,3.37636030068,-51.8583464430084,-83.7620100050675,3.37636030068373
556,-9697.95906844,-2780.84501415,0,-9629.29372247,-2778.43004352,-43.6116208415,68.6653459775019,2.41497063100434,-43.611620841481
557,-9546.68411401,-2918.71423985,0,-9617.00378694,-2893.98220059,-96.6201253988,-70.319672929505,24.7320392601538,-96.6201253987961
558,-9389.94228228,-3050.977194,0,-9332.13902605,-3080.42815481,-75.4951778871,57.8032562362262,-29.4509608081599,-75.495177887058
559,-9228.24146816,-3177.53835959,0,-9303.61626958,-3123.72606015,88.0773271358,-75.3748014183819,53.8122994477635,88.0773271358316
560,-9062.08519417,-3298.32927106,0,-9124.28301337,-3309.2538329,-4.69681326635,-62.1978191947107,-10.9245618393307,-4.69681326634988
561,-8891.96959835,-3413.30732943,0,-8857.89939935,-3479.84728679,-4.19685921108,34.0701989943866,-66.5399573551099,-4.19685921108071
562,-8718.38071363,-3522.45445512,0,-8644.94453581,-3542.29108324,-35.3898416412,73.4361778195064,-19.836628114986,-35.389841641243
563,-8541.7920496,-3625.77561035,0,-8617.57769621,-3582.473723,-55.2069680724,-75.7856466145616,43.301887358152,-55.2069680724367
564,-8362.66248124,-3723.2972222,0,-8439.73187589,-3728.79972915,39.1922917821,-77.0693946449458,-5.50250694919401,39.1922917820929
565,-8181.43444363,-3815.06553576,0,-8083.34772048,-3781.91550935,80.1943539717,98.0867231540994,33.1500264113518,80.1943539717106
566,-7998.53242619,-3901.14492495,0,-7951.35726904,-3927.95549577,-81.235749946,47.1751571550222,-26.8105708157253,-81.2357499460158
567,-7814.36175618,-3981.61618633,0,-7908.43509409,-4066.73674401,94.9185834762,-94.0733379170729,-85.1205576831296,94.9185834761991
568,-7629.30765721,-4056.57483838,0,-7609.57787358,-4152.57251494,87.1529488747,19.7297836257152,-95.9976765535292,87.1529488746575
569,-7443.73456599,-4126.12944654,0,-7502.32230271,-4078.60389044,-36.2256103176,-58.5877367237224,47.5255560957201,-36.2256103175961
570,-7257.98568826,-4190.39999089,0,-7222.09990873,-4251.69073393,53.5263875471,35.8857795331142,-61.2907430383075,53.5263875471197
571,-7072.38277349,-4249.51629128,0,-7016.67678412,-4214.57957043,77.7465138397,55.7059893668612,34.9367208472981,77.7465138396872
572,-6887.22608708,-4303.61650149,0,-6844.8514161,-4299.86163289,18.0836026406,42.3746709739851,3.75486859116006,18.0836026405775
573,-6702.79455845,-4352.8456819,0,-6698.26518587,-4407.75104847,-53.0203057178,4.52937258159064,-54.9053665672782,-53.020305717813
574,-6519.34608355,-4397.3544576,0,-6443.33314335,-4451.3799956,-59.3723514468,76.0129401956588,-54.0255380069388,-59.3723514467511
575,-6337.11796086,-4437.29776672,0,-6341.11219942,-4375.23791455,-94.9380245291,-3.99423856229497,62.059852173112,-94.938024529106
576,-6156.32744077,-4472.83370205,0,-6072.15133478,-4386.4512037,-91.6291477042,84.1761059872641,86.3824983475532,-91.6291477042394
577,-5977.17236923,-4504.122447,0,-6000.54965305,-4433.00236705,-74.9144623014,-23.3772838202376,71.1200799439273,-74.9144623013631
578,-5799.83190798,-4531.32530586,0,-5875.54557234,-4516.77390854,-75.0888860976,-75.7136643589465,14.5513973197712,-75.0888860976198
579,-5624.46731478,-4554.60382674,0,-5656.57292591,-4610.10400891,-91.134288339,-32.1056111351289,-55.5001821777228,-91.1342883389552
580,-5451.22276879,-4574.11901476,0,-5373.83315231,-4482.6394571,22.0559293722,77.3896164855473,91.4795576576767,22.0559293721733
581,-5280.22622749,-4590.03063222,0,-5303.06392368,-4582.11463976,76.3949479992,-22.8376961890984,7.91599245894984,76.3949479992171
582,-5111.59030307,-4602.49658168,0,-5069.70902249,-4604.51697979,-79.551767681,41.8812805779549,-2.02039810879513,-79.5517676809793
583,-4945.41314779,-4611.6723675,0,-4943.22643298,-4666.9323287,95.7627545015,2.18671481427037,-55.2599611966539,95.7627545014682
584,-4781.77933892,-4617.7106312,0,-4721.53867995,-4549.77302478,-63.9030607333,60.2406589735396,67.9376064223137,-63.9030607333102
585,-4620.76075542,-4620.76075542,0,-4710.0711952,-4683.99594658,57.6257226106,-89.3104397808965,-63.2351911621476,57.6257226106385
586,-4462.41743961,-4620.9685315,0,-4539.15712969,-4640.68742358,-80.9785171925,-76.7396900885867,-19.7188920824523,-80.9785171925312
587,-4306.79843828,-4618.4758856,0,-4297.89246001,-4543.29201967,6.57278548459,8.9059782689543,75.1838659300761,6.57278548458986
588,-4153.94261865,-4613.42065815,0,-4054.33011653,-4543.86573073,-11.2108209386,99.6125021171414,69.5549274234175,-11.2108209385863
589,-4003.87945551,-4605.93643194,0,-4055.38691428,-4690.37361752,-37.9475848751,-51.5074587753547,-84.4371855824079,-37.9475848750828
590,-3856.62978687,-4596.1524038,0,-3826.8526145,-4663.91907812,81.7646550076,29.7771723686597,-67.7666743199986,81.7646550076287
591,-3712.20653595,-4584.19329572,0,-3720.42398478,-4585.28205292,-62.8163866106,-8.21744882982756,-1.08875720508648,-62.816386610567
592,-3570.6153982,-4570.1793007,0,-3566.53450248,-4515.41795964,-37.4068615678,4.08089571588421,54.7613410576639,-37.40686156777
593,-3431.85549238,-4554.22605971,0,-3432.92132343,-4535.05983356,2.62719234211,-1.0658310545135,19.1662261470292,2.62719234211197
594,-3295.9199755,-4536.4446656,0,-3206.08248674,-4585.76051664,-45.4853475755,89.8374887601825,-49.3158510319874,-45.4853475754803
595,-3162.79662159,-4516.94169086,0,-3182.52835353,-4418.33866944,-37.0033951719,-19.7317319381827,98.6030214170973,-37.0033951719092
596,-3032.4683646,-4495.81923561,0,-3097.1066413,-4436.24679534,-59.8385871303,-64.6382766950572,59.5724402664621,-59.8385871302791
597,-2904.91380635,-4473.1749933,0,-2908.91719353,-4515.29061026,91.4944606594,-4.00338718196578,-42.1156169579856,91.4944606594152
598,-2780.10769019,-4449.10233106,0,-2846.65542759,-4428.34216078,67.690662822,-66.5477374028109,20.7601702724299,67.690662821972
599,-2658.02134159,-4423.69038245,0,-2598.89338103,-4347.4020343,79.7417614982,59.1279605547052,76.2883481513764,79.7417614982333
600,-2538.62307692,-4397.0241505,0,-2563.15458219,-4441.28243139,48.9286937775,-24.5315052638724,-44.2582808878584,48.9286937774563
601,-2421.87858165,-4369.18461877,0,-2321.91135439,-4448.03808065,86.0750348776,99.9672272618449,-78.8534618852997,86.0750348775601
602,-2307.75125942,-4340.24886902,0,-2255.13154763,-4309.10040461,35.2748825956,52.6197117881067,31.1484644083017,35.2748825955985
603,-2196.2025535,-4310.29020372,0,-2124.21857705,-4377.59085045,60.0786715659,71.9839764467611,-67.300646730977,60.0786715659141
604,-2087.19224204,-4279.37827198,0,-2076.13832863,-4367.53233268,5.28495433564,11.0539134182107,-88.1540607017642,5.28495433564136
605,-1980.67870861,-4247.57919792,0,-2056.81798427,-4235.11791626,91.9835377773,-76.1392756631303,12.4612816522501,91.9835377773258
606,-1876.61918946,-4214.95571015,0,-1948.03725532,-4154.27739088,-74.3291326032,-71.4180658559804,60.6783192679486,-74.3291326031717
607,-1774.9699991,-4181.56727164,0,-1682.60383785,-4246.07230414,86.2116962653,92.3661612504872,-64.5050324912473,86.2116962653454
608,-1675.68673535,-4147.47020911,0,-1739.44857757,-4097.05687036,78.8553137421,-63.7618422177845,50.4133387535423,78.8553137421382
609,-1578.72446548,-4112.7178412,0,-1539.0491797,-4144.02696995,-68.0788077607,39.6752857804717,-31.3091287541862,-68.078807760722
610,-1484.03789459,-4077.360605,0,-1566.76868961,-4051.42755178,42.2424977455,-82.7307950230214,25.9330532242354,42.242497745512
611,-1391.58151753,-4041.44618038,0,-1424.75336882,-4028.41837031,60.6081577208,-33.1718512926534,13.0278100669353,60.6081577207573
612,-1301.30975561,-4005.01961159,0,-1292.72233472,-3948.58181928,-72.4715842043,8.58742088167313,56.4377923128032,-72.4715842043001
613,-1213.17707918,-3968.12342613,0,-1245.04120091,-3919.30096063,-22.9312832095,-31.8641217315248,48.8224655007277,-22.9312832094624
614,-1127.13811723,-3930.79775024,0,-1051.38360777,-3839.10505129,91.8909759232,75.7545094625571,91.6926989522639,91.8909759231685
615,-1043.14775492,-3893.08042115,0,-1034.48914998,-3825.77227624,67.0909503044,8.65860494269839,67.3081449162183,67.0909503044108
616,-961.161220121,-3855.00709572,0,-1037.76548324,-3788.72563505,33.2850918121,-76.6042631209984,66.2814606657248,33.285091812088
617,-881.13415985,-3816.6113554,0,-900.356866574,-3736.88607935,-43.9192644527,-19.2227067245508,79.7252760505907,-43.9192644527201
618,-803.022707349,-3777.92480759,0,-712.333440137,-3696.911424,17.9108102216,90.6892672112467,81.0133835863717,17.9108102216144
619,-726.783540713,-3738.97718312,0,-818.135674333,-3760.37238995,47.1866052895,-91.3521336194137,-21.3952068361297,47.1866052894758
620,-652.373933745,-3699.79643004,0,-741.141870108,-3748.04590543,28.8367268342,-88.7679363637951,-48.2494753886913,28.836726834198
621,-579.751799722,-3660.40880363,0,-679.575230958,-3641.14899684,26.2902253102,-99.8234312359234,19.2598067943433,26.2902253101557
622,-508.87572874,-3620.83895273,0,-507.668839945,-3704.1286499,31.7888168218,1.20688879511732,-83.2896971684854,31.7888168217886
623,-439.705019185,-3581.11000236,0,-489.243299722,-3523.38377917,87.8477057811,-49.5382805372993,57.7262231965732,87.8477057810862
624,-372.199703916,-3541.24363281,0,-278.254406262,-3470.63947521,-12.7789784976,93.9452976536016,70.6041575989122,-12.7789784975677
625,-306.320571631,-3501.26015515,0,-285.227461351,-3419.84536613,-93.2205352393,21.093110279501,81.4147890194326,-93.2205352393005
626,-242.029183904,-3461.17858339,0,-219.521830343,-3377.66411771,59.9650751042,22.5073535610886,83.5144656848788,59.9650751041736
627,-179.287888307,-3421.01670323,0,-113.647740934,-3363.61189921,85.3800576213,65.6401473725499,57.4048040191354,85.3800576212527
628,-118.059828018,-3380.79113765,0,-105.508728511,-3355.33871254,-37.2765512101,12.5510995067099,25.452425113022,-37.2765512100925
629,-58.3089482733,-3340.51740931,0,-91.0113424062,-3242.6852131,-11.4672516316,-32.7023941329006,97.8321962077103,-11.4672516316361
630,-6.06238741952E-13,-3300.21,0,-99.9012580174,-3352.11557555,26.2548906728,-99.9012580174271,-51.9055755514366,26.254890672795
631,56.9014590749,-3259.88240714,0,144.589498418,-3251.95199626,17.3382832652,87.6880393427528,7.930410876271,17.3382832651518
632,112.429065551,-3219.54719748,0,149.666264739,-3145.90049815,-66.5702213219,37.2371991882312,73.6466993223575,-66.5702213219338
